VPNr, Trial, band, XLoc, YLoc
77,108,6,70,86
77,108,6,319,179
77,108,6,255,178
77,108,6,101,252
77,108,6,3,106
77,108,6,228,267
77,108,6,176,123
77,108,6,252,221
77,108,6,146,131
77,108,6,248,212
77,108,6,244,226
77,108,6,14,30
77,108,6,17,47
77,108,6,321,162
77,109,2,27,62
77,109,4,297,182
77,109,4,311,7
77,109,5,5,115
77,109,5,81,170
77,109,5,316,216
77,109,5,357,152
77,109,5,207,193
77,109,5,335,53
77,109,5,269,55
77,109,5,77,223
77,109,5,204,2
77,109,5,367,253
77,109,5,335,143
77,109,6,204,10
77,109,6,289,219
77,109,6,225,107
77,109,6,189,152
77,109,6,173,42
77,109,6,251,195
77,109,6,288,89
77,109,6,309,87
77,109,6,106,78
77,109,6,294,92
77,109,6,138,195
77,109,6,13,44
77,109,6,162,62
77,109,6,292,186
77,109,6,323,60
77,109,6,169,211
77,109,6,41,129
77,109,6,189,200
77,109,6,358,45
77,109,6,21,176
77,109,6,94,161
77,109,6,261,135
77,109,6,253,233
77,109,6,329,205
77,109,6,102,86
77,109,6,72,173
77,109,6,299,28
77,109,6,158,182
77,109,6,294,149
77,109,6,18,127
77,109,6,301,286
77,109,6,327,18
77,110,4,243,68
77,110,4,188,219
77,110,5,239,72
77,110,5,251,96
77,110,5,46,190
77,110,5,364,243
77,110,5,57,198
77,110,5,256,148
77,110,5,167,111
77,110,5,324,73
77,110,5,112,162
77,110,5,241,130
77,110,5,332,275
77,110,5,314,208
77,110,5,47,24
77,110,6,323,101
77,110,6,348,167
77,110,6,20,63
77,110,6,57,120
77,110,6,337,27
77,110,6,358,270
77,110,6,102,11
77,110,6,180,169
77,110,6,280,97
77,110,6,25,257
77,110,6,319,108
77,110,6,294,126
77,110,6,200,162
77,110,6,95,37
77,110,6,235,177
77,110,6,91,247
77,110,6,45,255
77,110,6,150,87
77,110,6,290,77
77,110,6,202,67
77,110,6,22,239
77,110,6,45,157
77,110,6,240,1
77,110,6,63,3
77,110,6,290,203
77,110,6,137,194
77,110,6,35,237
77,110,6,163,30
77,110,6,38,31
77,110,6,238,58
77,110,6,163,233
77,110,6,127,79
77,110,6,315,60
77,110,6,252,166
77,111,4,192,79
77,111,4,267,287
77,111,4,81,120
77,111,5,63,72
77,111,5,152,98
77,111,5,357,131
77,111,5,203,145
77,111,5,312,232
77,111,5,46,179
77,111,5,297,83
77,111,5,104,135
77,111,5,143,139
77,111,5,169,74
77,111,5,55,77
77,111,5,134,73
77,111,6,7,130
77,111,6,348,190
77,111,6,56,75
77,111,6,304,210
77,111,6,317,270
77,111,6,74,152
77,111,6,108,118
77,111,6,93,103
77,111,6,64,1
77,111,6,157,81
77,111,6,69,169
77,111,6,278,208
77,111,6,196,94
77,111,6,175,86
77,111,6,263,267
77,111,6,113,138
77,111,6,151,92
77,111,6,154,253
77,111,6,367,2
77,111,6,231,227
77,111,6,246,34
77,111,6,273,29
77,111,6,225,245
77,111,6,89,57
77,111,6,15,239
77,111,6,11,106
77,111,6,68,146
77,111,6,191,250
77,111,6,220,50
77,111,6,349,192
77,111,6,194,237
77,111,6,111,254
77,111,6,205,27
77,111,6,186,93
77,111,6,209,276
77,111,6,142,8
77,111,6,284,94
77,112,5,212,70
77,112,5,194,231
77,112,5,255,11
77,112,5,80,117
77,112,5,353,176
77,112,5,84,101
77,112,5,103,111
77,112,5,338,160
77,112,5,125,187
77,112,5,235,26
77,112,6,141,271
77,112,6,355,76
77,112,6,102,225
77,112,6,155,256
77,112,6,174,144
77,112,6,144,110
77,112,6,176,207
77,112,6,281,97
77,112,6,179,109
77,112,6,25,284
77,112,6,229,130
77,112,6,374,199
77,112,6,188,103
77,112,6,166,60
77,112,6,210,276
77,112,6,72,222
77,112,6,322,262
77,112,6,243,171
77,112,6,297,79
77,112,6,4,78
77,112,6,206,65
77,112,6,351,33
77,112,6,103,139
77,112,6,254,241
77,112,6,244,233
77,112,6,220,142
77,112,6,308,128
77,112,6,19,285
77,112,6,288,167
77,112,6,129,171
77,112,6,347,243
77,112,6,334,30
77,112,6,303,117
77,112,6,118,8
77,112,6,273,243
77,112,6,20,71
77,112,6,365,32
77,112,6,368,100
77,112,6,339,80
77,112,6,275,15
77,112,6,42,248
77,112,6,163,163
77,112,6,282,277
77,112,6,23,35
77,112,6,51,232
77,113,4,24,208
77,113,4,110,278
77,113,4,58,172
77,113,5,179,119
77,113,5,339,65
77,113,5,209,273
77,113,5,251,10
77,113,5,150,252
77,113,5,150,216
77,113,5,285,67
77,113,5,355,50
77,113,6,319,119
77,113,6,296,98
77,113,6,343,247
77,113,6,51,197
77,113,6,58,119
77,113,6,212,159
77,113,6,297,214
77,113,6,349,134
77,113,6,154,272
77,113,6,37,161
77,113,6,122,273
77,113,6,238,134
77,113,6,338,212
77,113,6,227,29
77,113,6,9,25
77,113,6,175,55
77,113,6,29,95
77,113,6,88,98
77,113,6,213,279
77,113,6,88,116
77,113,6,381,134
77,113,6,379,144
77,113,6,380,155
77,113,6,52,98
77,113,6,280,120
77,113,6,356,21
77,113,6,146,163
77,113,6,291,212
77,113,6,147,261
77,113,6,75,257
77,113,6,100,120
77,113,6,2,158
77,113,6,133,186
77,113,6,358,170
77,113,6,101,260
77,113,6,7,66
77,113,6,276,29
77,113,6,276,69
77,113,6,159,84
77,113,6,59,90
77,113,6,244,7
77,113,6,240,58
77,113,6,153,135
77,113,6,307,64
77,113,6,147,262
77,113,6,48,13
77,113,6,265,86
77,114,4,286,260
77,114,5,331,281
77,114,5,59,36
77,114,5,75,75
77,114,5,280,65
77,114,5,230,51
77,114,5,221,133
77,114,5,340,2
77,114,5,142,47
77,114,5,30,260
77,114,5,165,158
77,114,5,34,170
77,114,5,157,177
77,114,5,16,14
77,114,5,176,237
77,114,5,269,159
77,114,5,78,184
77,114,5,18,208
77,114,5,163,149
77,114,5,350,216
77,114,6,370,219
77,114,6,169,132
77,114,6,197,68
77,114,6,169,42
77,114,6,201,117
77,114,6,22,105
77,114,6,38,176
77,114,6,86,168
77,114,6,127,215
77,114,6,301,35
77,114,6,166,42
77,114,6,39,148
77,114,6,72,209
77,114,6,15,51
77,114,6,326,240
77,114,6,79,141
77,114,6,206,57
77,114,6,352,82
77,114,6,366,197
77,114,6,238,159
77,114,6,299,68
77,114,6,45,102
77,114,6,39,110
77,114,6,376,177
77,114,6,222,130
77,114,6,172,118
77,114,6,346,120
77,114,6,262,11
77,114,6,69,28
77,114,6,49,55
77,114,6,179,50
77,114,6,201,195
77,114,6,334,218
77,114,6,378,64
77,114,6,67,266
77,114,6,346,109
77,114,6,53,41
77,114,6,3,233
77,114,6,317,264
77,114,6,134,132
77,114,6,248,194
77,115,4,314,206
77,115,5,298,86
77,115,5,307,147
77,115,5,46,253
77,115,5,79,85
77,115,5,112,253
77,115,5,62,209
77,115,5,310,214
77,115,5,305,201
77,115,5,299,106
77,115,5,350,160
77,115,5,329,276
77,115,5,310,121
77,115,5,232,151
77,115,5,234,51
77,115,5,199,144
77,115,5,325,165
77,115,5,68,38
77,115,6,253,62
77,115,6,172,215
77,115,6,256,87
77,115,6,297,103
77,115,6,35,210
77,115,6,276,24
77,115,6,283,25
77,115,6,343,256
77,115,6,219,244
77,115,6,49,59
77,115,6,19,200
77,115,6,113,216
77,115,6,206,95
77,115,6,354,239
77,115,6,201,36
77,115,6,36,194
77,115,6,273,283
77,115,6,370,116
77,115,6,72,113
77,115,6,340,172
77,115,6,242,277
77,115,6,93,92
77,115,6,110,265
77,115,6,311,282
77,115,6,67,232
77,115,6,140,162
77,115,6,111,207
77,115,6,127,195
77,115,6,321,13
77,115,6,371,39
77,115,6,53,188
77,115,6,127,282
77,115,6,255,264
77,115,6,56,30
77,115,6,361,212
77,115,6,9,32
77,115,6,42,82
77,115,6,332,32
77,115,6,221,266
77,115,6,376,261
77,115,6,20,119
77,115,6,120,122
77,116,3,349,192
77,116,4,168,246
77,116,4,153,135
77,116,5,173,94
77,116,5,335,255
77,116,5,132,275
77,116,5,119,269
77,116,5,63,275
77,116,5,338,147
77,116,5,8,225
77,116,5,139,245
77,116,5,167,175
77,116,5,145,208
77,116,5,122,274
77,116,5,327,224
77,116,6,116,252
77,116,6,145,230
77,116,6,314,288
77,116,6,18,69
77,116,6,166,245
77,116,6,149,36
77,116,6,352,53
77,116,6,227,234
77,116,6,101,284
77,116,6,170,65
77,116,6,71,202
77,116,6,337,222
77,116,6,101,284
77,116,6,17,100
77,116,6,259,17
77,116,6,21,163
77,116,6,250,69
77,116,6,241,153
77,116,6,198,203
77,116,6,144,177
77,116,6,118,27
77,116,6,255,9
77,116,6,148,21
77,116,6,113,62
77,116,6,278,204
77,116,6,275,105
77,116,6,210,104
77,116,6,362,129
77,116,6,43,250
77,116,6,14,65
77,116,6,53,88
77,116,6,98,211
77,116,6,245,281
77,116,6,128,122
77,116,6,185,263
77,116,6,220,123
77,116,6,175,274
77,116,6,224,113
77,116,6,215,285
77,116,6,301,26
77,116,6,146,222
77,116,6,77,102
77,116,6,84,1
77,116,6,74,130
77,117,3,293,271
77,117,4,6,19
77,117,4,257,163
77,117,4,91,258
77,117,4,178,175
77,117,5,121,39
77,117,5,357,276
77,117,5,380,65
77,117,5,142,206
77,117,5,12,172
77,117,5,134,129
77,117,5,57,51
77,117,5,224,121
77,117,5,117,132
77,117,5,156,257
77,117,5,162,214
77,117,5,103,71
77,117,5,64,175
77,117,5,237,268
77,117,5,368,231
77,117,6,236,256
77,117,6,200,134
77,117,6,95,219
77,117,6,229,2
77,117,6,251,276
77,117,6,192,175
77,117,6,274,19
77,117,6,71,253
77,117,6,302,271
77,117,6,116,247
77,117,6,315,240
77,117,6,168,156
77,117,6,351,173
77,117,6,3,79
77,117,6,53,205
77,117,6,16,126
77,117,6,262,159
77,117,6,69,25
77,117,6,72,107
77,117,6,358,201
77,117,6,64,223
77,117,6,159,205
77,117,6,128,159
77,117,6,383,193
77,117,6,342,104
77,117,6,167,212
77,117,6,382,138
77,117,6,128,175
77,117,6,297,112
77,117,6,79,112
77,117,6,25,125
77,117,6,265,146
77,117,6,276,87
77,117,6,272,264
77,117,6,272,39
77,117,6,256,109
77,117,6,193,115
77,117,6,369,34
77,118,3,293,164
77,118,4,231,171
77,118,4,370,128
77,118,5,266,68
77,118,5,296,47
77,118,5,31,90
77,118,5,125,51
77,118,5,95,286
77,118,5,235,140
77,118,5,94,281
77,118,5,275,202
77,118,5,68,136
77,118,6,310,32
77,118,6,306,250
77,118,6,38,19
77,118,6,24,132
77,118,6,338,101
77,118,6,168,38
77,118,6,251,155
77,118,6,280,39
77,118,6,344,132
77,118,6,39,116
77,118,6,334,276
77,118,6,9,273
77,118,6,355,176
77,118,6,189,129
77,118,6,153,44
77,118,6,335,140
77,118,6,331,210
77,118,6,209,182
77,118,6,104,171
77,118,6,333,267
77,118,6,366,20
77,118,6,364,144
77,118,6,27,45
77,118,6,114,49
77,118,6,283,254
77,118,6,327,194
77,118,6,307,29
77,118,6,201,17
77,118,6,313,100
77,118,6,319,209
77,118,6,130,61
77,118,6,131,133
77,118,6,204,116
77,118,6,289,8
77,118,6,144,54
77,118,6,143,96
77,118,6,8,198
77,118,6,259,240
77,118,6,168,184
77,118,6,256,103
77,118,6,123,199
77,118,6,11,271
77,118,6,241,39
77,118,6,361,135
77,118,6,359,281
77,119,3,360,233
77,119,4,15,279
77,119,4,358,14
77,119,4,127,207
77,119,4,13,70
77,119,5,118,241
77,119,5,201,34
77,119,5,54,117
77,119,5,62,273
77,119,5,50,66
77,119,5,11,257
77,119,5,277,59
77,119,5,131,172
77,119,5,236,19
77,119,6,68,50
77,119,6,329,167
77,119,6,78,195
77,119,6,39,2
77,119,6,216,103
77,119,6,166,79
77,119,6,195,76
77,119,6,3,267
77,119,6,190,64
77,119,6,340,35
77,119,6,205,50
77,119,6,371,273
77,119,6,189,49
77,119,6,273,218
77,119,6,185,241
77,119,6,322,165
77,119,6,301,138
77,119,6,299,259
77,119,6,368,38
77,119,6,241,216
77,119,6,74,128
77,119,6,113,126
77,119,6,262,73
77,119,6,335,155
77,119,6,351,135
77,119,6,144,200
77,119,6,291,262
77,119,6,24,226
77,119,6,65,240
77,119,6,50,142
77,119,6,323,167
77,119,6,106,105
77,119,6,206,271
77,119,6,109,185
77,119,6,15,219
77,119,6,72,147
77,119,6,228,69
77,119,6,187,266
77,119,6,140,19
77,119,6,233,51
77,119,6,243,103
77,119,6,266,16
77,120,3,238,162
77,120,4,88,255
77,120,4,198,121
77,120,4,298,201
77,120,5,381,171
77,120,5,61,38
77,120,5,66,20
77,120,5,145,210
77,120,5,150,11
77,120,5,3,189
77,120,5,290,20
77,120,5,131,144
77,120,6,120,194
77,120,6,311,195
77,120,6,358,185
77,120,6,220,286
77,120,6,21,25
77,120,6,370,117
77,120,6,264,117
77,120,6,383,242
77,120,6,95,120
77,120,6,143,229
77,120,6,13,230
77,120,6,14,6
77,120,6,172,242
77,120,6,306,270
77,120,6,78,249
77,120,6,99,18
77,120,6,372,19
77,120,6,89,10
77,120,6,50,196
77,120,6,11,246
77,120,6,109,122
77,120,6,251,266
77,120,6,113,279
77,120,6,300,25
77,120,6,69,55
77,120,6,39,263
77,120,6,19,263
77,120,6,47,102
77,120,6,90,162
77,120,6,221,88
77,120,6,298,4
77,120,6,103,269
77,120,6,322,7
77,120,6,371,115
77,120,6,198,211
77,120,6,213,284
77,120,6,206,185
77,120,6,130,283
77,120,6,341,31
77,120,6,239,251
77,120,6,227,221
77,120,6,288,37
77,120,6,245,261
77,121,2,89,123
77,121,3,55,285
77,121,4,326,268
77,121,4,336,114
77,121,4,145,8
77,121,5,298,102
77,121,5,77,199
77,121,5,82,33
77,121,5,362,247
77,121,5,332,37
77,121,5,89,244
77,121,5,310,80
77,121,5,120,110
77,121,5,161,19
77,121,5,364,228
77,121,5,251,281
77,121,6,51,149
77,121,6,205,38
77,121,6,248,118
77,121,6,266,201
77,121,6,116,240
77,121,6,296,285
77,121,6,236,106
77,121,6,58,282
77,121,6,272,221
77,121,6,69,70
77,121,6,348,212
77,121,6,336,78
77,121,6,328,239
77,121,6,338,16
77,121,6,97,246
77,121,6,366,38
77,121,6,116,15
77,121,6,210,126
77,121,6,76,59
77,121,6,35,2
77,121,6,72,188
77,121,6,229,272
77,121,6,246,130
77,121,6,145,3
77,121,6,84,128
77,121,6,131,41
77,121,6,34,2
77,121,6,307,85
77,121,6,274,128
77,121,6,114,76
77,121,6,106,22
77,121,6,305,87
77,121,6,20,97
77,121,6,332,44
77,121,6,119,153
77,121,6,208,229
77,121,6,24,243
77,121,6,358,219
77,122,4,236,182
77,122,4,281,35
77,122,4,375,36
77,122,5,347,23
77,122,5,336,175
77,122,5,326,206
77,122,5,369,56
77,122,5,29,25
77,122,5,370,278
77,122,5,358,198
77,122,5,54,187
77,122,6,157,203
77,122,6,87,287
77,122,6,39,236
77,122,6,264,114
77,122,6,343,111
77,122,6,172,252
77,122,6,340,60
77,122,6,306,200
77,122,6,239,117
77,122,6,57,14
77,122,6,95,50
77,122,6,100,276
77,122,6,234,176
77,122,6,97,227
77,122,6,5,36
77,122,6,248,260
77,122,6,148,221
77,122,6,342,22
77,122,6,136,278
77,122,6,216,245
77,122,6,328,209
77,122,6,364,201
77,122,6,26,84
77,122,6,76,46
77,122,6,114,75
77,122,6,84,152
77,122,6,124,82
77,122,6,30,255
77,122,6,53,192
77,122,6,1,257
77,122,6,192,270
77,122,6,7,201
77,122,6,299,188
77,122,6,212,150
77,122,6,156,156
77,122,6,106,45
77,122,6,339,55
77,122,6,168,105
77,122,6,339,231
77,122,6,3,170
77,122,6,157,9
77,122,6,167,120
77,123,4,107,27
77,123,4,78,215
77,123,4,262,153
77,123,5,322,135
77,123,5,124,170
77,123,5,246,6
77,123,5,15,16
77,123,5,25,21
77,123,5,371,24
77,123,5,175,276
77,123,5,196,61
77,123,5,384,280
77,123,5,259,23
77,123,5,82,14
77,123,5,195,274
77,123,5,222,127
77,123,6,232,62
77,123,6,259,94
77,123,6,244,103
77,123,6,59,25
77,123,6,284,242
77,123,6,142,37
77,123,6,29,257
77,123,6,91,221
77,123,6,188,230
77,123,6,119,147
77,123,6,310,217
77,123,6,331,160
77,123,6,306,274
77,123,6,287,18
77,123,6,74,215
77,123,6,42,282
77,123,6,297,287
77,123,6,122,212
77,123,6,314,120
77,123,6,172,166
77,123,6,293,179
77,123,6,121,231
77,123,6,294,71
77,123,6,195,43
77,123,6,50,191
77,123,6,29,59
77,123,6,327,172
77,123,6,261,278
77,123,6,310,217
77,123,6,307,79
77,123,6,159,79
77,123,6,83,82
77,123,6,263,126
77,123,6,215,58
77,123,6,235,228
77,123,6,24,285
77,124,3,329,157
77,124,4,229,76
77,124,5,191,286
77,124,5,52,96
77,124,5,6,234
77,124,5,280,231
77,124,5,154,236
77,124,5,266,264
77,124,5,247,191
77,124,5,6,249
77,124,6,73,77
77,124,6,70,156
77,124,6,200,202
77,124,6,302,74
77,124,6,352,95
77,124,6,68,66
77,124,6,54,166
77,124,6,247,72
77,124,6,227,104
77,124,6,277,97
77,124,6,184,65
77,124,6,163,180
77,124,6,36,43
77,124,6,58,26
77,124,6,261,160
77,124,6,310,116
77,124,6,221,79
77,124,6,233,263
77,124,6,220,284
77,124,6,7,133
77,124,6,194,206
77,124,6,266,286
77,124,6,104,159
77,124,6,23,73
77,124,6,207,141
77,124,6,117,41
77,124,6,132,242
77,124,6,242,71
77,124,6,184,287
77,124,6,280,9
77,124,6,213,184
77,124,6,146,74
77,124,6,215,218
77,124,6,38,121
77,124,6,191,248
77,124,6,229,185
77,124,6,23,140
77,124,6,50,194
77,124,6,295,36
77,124,6,276,197
77,124,6,13,268
77,124,6,205,59
77,124,6,219,199
77,124,6,102,126
77,124,6,301,266
77,125,2,262,153
77,125,2,18,196
77,125,4,115,31
77,125,4,180,197
77,125,4,300,239
77,125,5,165,146
77,125,5,244,210
77,125,5,159,103
77,125,5,124,134
77,125,5,255,187
77,125,5,133,170
77,125,5,326,52
77,125,5,114,14
77,125,5,308,230
77,125,5,152,93
77,125,5,381,159
77,125,6,6,248
77,125,6,229,249
77,125,6,299,31
77,125,6,152,282
77,125,6,197,114
77,125,6,214,281
77,125,6,172,249
77,125,6,55,28
77,125,6,134,21
77,125,6,210,279
77,125,6,108,24
77,125,6,56,47
77,125,6,207,136
77,125,6,102,195
77,125,6,48,73
77,125,6,227,102
77,125,6,201,97
77,125,6,10,116
77,125,6,194,38
77,125,6,236,278
77,125,6,35,89
77,125,6,204,129
77,125,6,361,208
77,125,6,284,185
77,125,6,14,185
77,125,6,123,30
77,125,6,32,260
77,125,6,98,143
77,125,6,150,76
77,125,6,102,202
77,125,6,22,228
77,125,6,113,242
77,125,6,187,68
77,125,6,85,91
77,125,6,383,55
77,125,6,327,244
77,125,6,203,192
77,125,6,142,92
77,126,3,121,141
77,126,4,271,172
77,126,4,21,280
77,126,4,221,166
77,126,4,222,174
77,126,5,53,11
77,126,5,159,79
77,126,5,265,284
77,126,5,95,221
77,126,5,256,155
77,126,5,346,193
77,126,5,209,26
77,126,5,11,277
77,126,5,282,257
77,126,5,344,229
77,126,5,206,99
77,126,6,108,137
77,126,6,4,123
77,126,6,276,119
77,126,6,233,171
77,126,6,376,80
77,126,6,17,251
77,126,6,341,108
77,126,6,58,49
77,126,6,63,172
77,126,6,327,13
77,126,6,227,72
77,126,6,84,210
77,126,6,71,31
77,126,6,174,56
77,126,6,143,53
77,126,6,341,62
77,126,6,209,48
77,126,6,173,237
77,126,6,182,254
77,126,6,253,158
77,126,6,200,123
77,126,6,312,185
77,126,6,71,288
77,126,6,188,147
77,126,6,294,195
77,126,6,279,65
77,126,6,148,100
77,126,6,324,281
77,126,6,109,281
77,126,6,232,54
77,126,6,178,36
77,126,6,269,219
77,126,6,185,197
77,126,6,276,62
77,126,6,54,139
77,126,6,384,254
77,126,6,15,274
77,127,4,146,250
77,127,4,185,133
77,127,5,116,160
77,127,5,222,42
77,127,5,277,58
77,127,5,108,202
77,127,5,74,122
77,127,5,80,40
77,127,5,313,95
77,127,5,185,20
77,127,5,32,92
77,127,5,121,98
77,127,5,252,122
77,127,6,320,252
77,127,6,212,98
77,127,6,209,73
77,127,6,142,245
77,127,6,333,22
77,127,6,363,5
77,127,6,31,218
77,127,6,144,61
77,127,6,322,248
77,127,6,297,101
77,127,6,372,94
77,127,6,217,64
77,127,6,226,92
77,127,6,271,21
77,127,6,35,54
77,127,6,74,46
77,127,6,105,53
77,127,6,14,21
77,127,6,9,177
77,127,6,105,136
77,127,6,68,234
77,127,6,8,148
77,127,6,353,216
77,127,6,300,106
77,127,6,370,103
77,127,6,336,212
77,127,6,163,149
77,127,6,129,33
77,127,6,303,137
77,127,6,56,141
77,127,6,349,127
77,127,6,253,133
77,127,6,45,101
77,127,6,115,2
77,127,6,64,252
77,127,6,283,21
77,127,6,58,271
77,127,6,339,94
77,127,6,178,207
77,128,1,55,109
77,128,3,174,152
77,128,3,212,96
77,128,5,83,43
77,128,5,216,95
77,128,5,252,228
77,128,5,312,197
77,128,5,109,150
77,128,5,212,139
77,128,5,55,99
77,128,5,333,72
77,128,6,72,152
77,128,6,147,244
77,128,6,273,198
77,128,6,119,5
77,128,6,125,216
77,128,6,86,276
77,128,6,6,234
77,128,6,76,74
77,128,6,173,168
77,128,6,228,279
77,128,6,183,180
77,128,6,238,178
77,128,6,144,201
77,128,6,117,110
77,128,6,291,147
77,128,6,237,116
77,128,6,77,146
77,128,6,181,41
77,128,6,180,139
77,128,6,17,27
77,128,6,123,287
77,128,6,238,218
77,128,6,107,154
77,128,6,9,238
77,128,6,93,188
77,128,6,242,46
77,128,6,291,96
77,128,6,91,205
77,128,6,126,149
77,128,6,166,231
77,128,6,209,265
77,128,6,54,260
77,128,6,107,272
77,128,6,25,159
77,128,6,5,41
77,128,6,329,184
77,128,6,319,202
77,128,6,54,193
77,128,6,180,267
77,128,6,340,204
77,129,4,87,138
77,129,5,192,174
77,129,5,110,156
77,129,5,200,138
77,129,5,224,113
77,129,5,354,195
77,129,5,112,278
77,129,5,7,64
77,129,5,319,225
77,129,5,117,250
77,129,5,357,217
77,129,5,170,157
77,129,6,337,282
77,129,6,229,169
77,129,6,340,228
77,129,6,197,159
77,129,6,246,96
77,129,6,127,43
77,129,6,280,107
77,129,6,233,2
77,129,6,54,278
77,129,6,277,264
77,129,6,280,144
77,129,6,245,140
77,129,6,159,79
77,129,6,340,261
77,129,6,176,121
77,129,6,212,228
77,129,6,23,135
77,129,6,298,203
77,129,6,260,224
77,129,6,175,66
77,129,6,360,180
77,129,6,282,241
77,129,6,229,114
77,129,6,238,196
77,129,6,7,213
77,129,6,22,71
77,129,6,280,126
77,129,6,1,64
77,129,6,150,209
77,129,6,295,70
77,129,6,14,275
77,129,6,204,47
77,129,6,140,80
77,129,6,223,185
77,129,6,46,10
77,129,6,185,45
77,129,6,356,119
77,129,6,156,45
77,130,4,29,45
77,130,5,263,97
77,130,5,324,274
77,130,5,289,8
77,130,5,286,97
77,130,5,308,49
77,130,5,245,42
77,130,5,315,52
77,130,5,69,44
77,130,5,167,254
77,130,5,192,164
77,130,5,34,128
77,130,5,271,283
77,130,5,138,34
77,130,5,100,287
77,130,5,322,217
77,130,6,294,282
77,130,6,340,185
77,130,6,348,234
77,130,6,233,247
77,130,6,61,94
77,130,6,195,114
77,130,6,108,256
77,130,6,118,239
77,130,6,71,246
77,130,6,114,9
77,130,6,143,111
77,130,6,329,266
77,130,6,99,167
77,130,6,126,137
77,130,6,286,194
77,130,6,25,260
77,130,6,277,128
77,130,6,67,120
77,130,6,1,158
77,130,6,217,19
77,130,6,149,146
77,130,6,334,216
77,130,6,287,245
77,130,6,92,98
77,130,6,371,42
77,130,6,40,262
77,130,6,45,215
77,130,6,279,36
77,130,6,379,60
77,130,6,96,141
77,130,6,113,207
77,130,6,221,205
77,130,6,39,91
77,130,6,357,258
77,130,6,230,144
77,130,6,318,235
77,130,6,55,175
77,131,3,342,17
77,131,3,78,26
77,131,4,221,126
77,131,4,35,224
77,131,4,282,42
77,131,5,237,230
77,131,5,315,107
77,131,5,312,18
77,131,5,35,233
77,131,5,211,258
77,131,5,72,240
77,131,5,25,173
77,131,5,24,68
77,131,5,85,75
77,131,5,231,201
77,131,5,355,189
77,131,6,244,116
77,131,6,138,131
77,131,6,323,113
77,131,6,342,234
77,131,6,316,250
77,131,6,131,19
77,131,6,103,27
77,131,6,258,273
77,131,6,253,120
77,131,6,93,102
77,131,6,269,141
77,131,6,316,96
77,131,6,37,240
77,131,6,164,75
77,131,6,233,167
77,131,6,370,19
77,131,6,277,260
77,131,6,75,259
77,131,6,316,192
77,131,6,253,155
77,131,6,57,178
77,131,6,144,127
77,131,6,231,253
77,131,6,45,284
77,131,6,330,128
77,131,6,320,85
77,131,6,197,217
77,131,6,147,77
77,131,6,101,168
77,131,6,171,129
77,131,6,376,228
77,131,6,82,274
77,131,6,23,7
77,131,6,81,85
77,131,6,141,245
77,131,6,362,19
77,131,6,158,273
77,131,6,86,14
77,131,6,3,64
77,131,6,259,38
77,132,3,363,189
77,132,4,40,225
77,132,4,268,32
77,132,4,80,269
77,132,5,79,12
77,132,5,209,2
77,132,5,222,129
77,132,5,326,171
77,132,5,21,199
77,132,5,50,272
77,132,5,15,204
77,132,5,295,202
77,132,5,152,258
77,132,5,181,178
77,132,5,51,241
77,132,5,172,266
77,132,6,296,62
77,132,6,55,33
77,132,6,87,64
77,132,6,86,129
77,132,6,119,236
77,132,6,226,251
77,132,6,283,203
77,132,6,329,39
77,132,6,50,132
77,132,6,112,194
77,132,6,89,61
77,132,6,235,177
77,132,6,383,286
77,132,6,278,239
77,132,6,141,43
77,132,6,301,187
77,132,6,381,224
77,132,6,373,43
77,132,6,276,83
77,132,6,232,135
77,132,6,219,264
77,132,6,160,26
77,132,6,295,108
77,132,6,188,85
77,132,6,236,245
77,132,6,246,144
77,132,6,354,100
77,132,6,9,14
77,132,6,306,280
77,132,6,285,81
77,132,6,275,29
77,132,6,351,226
77,132,6,59,122
77,132,6,367,55
77,132,6,105,16
77,132,6,57,24
77,132,6,274,21
77,132,6,202,225
77,132,6,28,191
77,133,3,63,44
77,133,3,24,125
77,133,4,189,2
77,133,4,101,99
77,133,4,6,202
77,133,5,327,122
77,133,5,312,286
77,133,5,167,278
77,133,5,168,60
77,133,5,78,218
77,133,5,363,248
77,133,5,157,274
77,133,5,181,204
77,133,5,189,106
77,133,5,236,189
77,133,5,83,161
77,133,5,368,255
77,133,6,373,182
77,133,6,156,128
77,133,6,3,97
77,133,6,296,187
77,133,6,173,271
77,133,6,376,142
77,133,6,170,230
77,133,6,47,239
77,133,6,287,170
77,133,6,117,169
77,133,6,221,60
77,133,6,22,67
77,133,6,380,233
77,133,6,17,157
77,133,6,102,147
77,133,6,224,14
77,133,6,337,140
77,133,6,75,283
77,133,6,347,181
77,133,6,142,268
77,133,6,346,15
77,133,6,34,69
77,133,6,129,247
77,133,6,6,75
77,133,6,277,26
77,133,6,332,48
77,133,6,174,82
77,133,6,211,280
77,133,6,58,251
77,133,6,188,171
77,133,6,2,140
77,133,6,281,155
77,133,6,379,145
77,133,6,20,32
77,133,6,182,48
77,133,6,175,178
77,133,6,45,24
77,133,6,8,26
77,133,6,160,128
77,133,6,329,70
77,133,6,324,108
77,134,3,191,267
77,134,4,259,122
77,134,4,123,286
77,134,4,290,94
77,134,5,146,164
77,134,5,282,119
77,134,5,236,280
77,134,5,329,111
77,134,5,105,241
77,134,5,190,136
77,134,5,56,29
77,134,5,117,284
77,134,5,30,76
77,134,5,140,186
77,134,5,37,8
77,134,6,120,275
77,134,6,348,210
77,134,6,252,178
77,134,6,83,204
77,134,6,72,258
77,134,6,23,94
